unit_number,cycle,true_rul,kl_div,js_div,wasserstein,recon_error,drift_flag,op_cluster,latent_mu_norm
190,165,78,0.000365,9.1e-05,9.5e-05,2.600102,False,1,19.1325
190,166,77,0.000103,2.6e-05,2.9e-05,2.629966,False,0,19.2656
190,167,76,0.000255,6.4e-05,6.7e-05,2.579506,False,4,18.9646
190,168,75,0.000628,0.000157,0.000175,2.35166,False,5,19.2629
190,169,74,4.7e-05,1.2e-05,1.3e-05,2.43695,False,3,19.2434
190,170,73,0.000143,3.6e-05,3.7e-05,2.494756,False,1,19.142
190,171,72,0.000864,0.000216,0.00024,2.442721,False,3,19.2311
190,172,71,7e-06,1e-06,2e-06,2.55347,False,2,19.2583
190,173,70,0.000281,7e-05,7.1e-05,2.56324,False,4,18.9658
190,174,69,0.002801,0.0007,0.000781,2.364044,False,1,19.1306
190,175,68,0.001867,0.000466,0.000501,2.512216,False,1,19.134
190,176,67,0.000216,5.4e-05,5.6e-05,2.520978,False,0,19.2665
190,177,66,5.1e-05,1.3e-05,1.5e-05,2.599465,False,0,19.2719
190,178,65,0.000107,2.7e-05,3.1e-05,2.775129,False,2,19.2621
190,179,64,0.000193,4.8e-05,5.6e-05,2.77431,False,0,19.2749
190,180,63,0.001945,0.000487,0.000545,2.810299,False,4,18.9888
190,181,62,0.000241,6e-05,6.5e-05,2.903266,False,2,19.2548
190,182,61,0.000158,4e-05,4.5e-05,2.923565,False,5,19.2764
190,183,60,0.000191,4.8e-05,5.5e-05,2.959074,False,5,19.2764
190,184,59,0.001108,0.000277,0.000309,2.882078,False,3,19.2535
190,185,58,0.002545,0.000638,0.000669,2.908703,False,4,18.994
190,186,57,0.000328,8.2e-05,8.7e-05,2.984703,False,0,19.2655
190,187,56,0.007324,0.001837,0.001835,3.015634,False,4,19.0097
190,188,55,0.000396,9.9e-05,0.000107,3.183277,False,2,19.2547
190,189,54,0.000221,5.5e-05,6e-05,3.263467,False,2,19.2651
190,190,53,0.000206,5.1e-05,5.8e-05,3.289955,False,5,19.2768
190,191,52,0.000259,6.5e-05,7.4e-05,3.405558,False,2,19.2654
190,192,51,0.000273,6.8e-05,7.7e-05,3.380766,False,5,19.2777
190,193,50,0.012638,0.003169,0.003459,3.413039,False,4,19.0228
190,194,49,0.000146,3.7e-05,3.7e-05,3.405221,False,5,19.2715
190,195,48,0.002529,0.000633,0.00064,3.413936,False,1,19.165
190,196,47,7.3e-05,1.8e-05,1.8e-05,3.346118,False,5,19.2725
190,197,46,0.000164,4.1e-05,4.6e-05,3.384606,False,5,19.2763
190,198,45,0.000283,7.1e-05,8e-05,3.508383,False,2,19.2658
190,199,44,0.000322,8.1e-05,9.2e-05,3.565645,False,0,19.2771
190,200,43,0.000334,8.4e-05,9.3e-05,3.675884,False,2,19.2666
191,52,125,0.000823,0.000206,0.000232,4.217772,False,2,19.247
191,53,125,0.000241,6e-05,6.9e-05,3.924093,False,1,19.1351
191,54,125,0.000229,5.7e-05,6.5e-05,4.030634,False,5,19.2643
191,55,125,2.5e-05,6e-06,6e-06,4.185915,False,2,19.257
191,56,125,0.000752,0.000187,0.000178,4.197709,False,1,19.1348
191,57,125,5.2e-05,1.3e-05,1.5e-05,4.186426,False,0,19.266
191,58,125,3.9e-05,9e-06,1e-05,4.088979,False,5,19.2696
191,59,125,7.3e-05,1.8e-05,1.9e-05,4.248641,False,2,19.2555
191,60,125,0.000117,2.9e-05,2.7e-05,4.214392,False,0,19.2665
191,61,125,0.00062,0.000155,0.000164,4.251708,True,3,19.243
191,62,125,6.9e-05,1.7e-05,1.6e-05,4.239525,False,0,19.2682
191,63,125,9e-05,2.2e-05,2.1e-05,4.133088,False,5,19.2689
191,64,125,0.000636,0.000159,0.000174,4.051466,False,3,19.2458
191,65,125,0.000501,0.000126,0.00013,3.967256,False,3,19.2423
191,66,125,6e-05,1.5e-05,1.6e-05,3.824066,False,2,19.2599
191,67,125,0.001126,0.000282,0.000282,3.721331,False,1,19.1434
191,68,125,0.000132,3.3e-05,3.6e-05,3.855014,False,3,19.2364
191,69,125,1e-04,2.5e-05,2.7e-05,3.80452,False,3,19.2358
191,70,125,1e-05,2e-06,2e-06,3.796076,False,0,19.2687
191,71,125,0.001402,0.00035,0.000359,3.78689,False,4,18.952
192,52,125,3.3e-05,8e-06,9e-06,4.301535,True,0,19.2708
192,53,125,0.000447,0.000112,0.000121,4.241446,True,3,19.2463
192,54,125,7.9e-05,2e-05,2.1e-05,3.935591,False,5,19.2734
192,55,125,7.6e-05,1.9e-05,2e-05,4.037508,False,5,19.2723
192,56,125,0.002442,0.000611,0.000671,3.708354,False,1,19.1516
192,57,125,9e-06,2e-06,2e-06,3.590985,False,5,19.269
192,58,125,3.9e-05,1e-05,1e-05,3.76147,False,0,19.2699
192,59,125,8e-05,2e-05,2.2e-05,3.792633,False,0,19.272
192,60,125,0.000619,0.000155,0.00017,3.865705,False,4,18.9751
192,61,125,0.000339,8.5e-05,9.4e-05,3.91531,False,2,19.2526
192,62,125,0.000684,0.000171,0.000164,3.673906,False,1,19.1517
192,63,125,5.9e-05,1.5e-05,1.5e-05,3.57952,False,0,19.2679
192,64,125,0.000145,3.6e-05,4e-05,3.642483,False,3,19.2455
192,65,125,0.000154,3.9e-05,4.3e-05,3.583022,False,3,19.2455
192,66,125,6.2e-05,1.5e-05,1.8e-05,3.606272,False,0,19.2722
192,67,125,9.1e-05,2.2e-05,2.5e-05,3.602297,False,5,19.2736
192,68,125,0.000368,9.2e-05,0.000105,3.609728,False,4,18.9736
192,69,125,0.000426,0.000107,0.00012,3.660057,False,5,19.2638
192,70,125,4.4e-05,1.1e-05,1.2e-05,3.615924,False,0,19.2718
192,71,125,0.000545,0.000136,0.000155,3.290143,False,3,19.2487
192,72,125,6e-05,1.5e-05,1.6e-05,3.406411,False,0,19.2714
192,73,125,8.7e-05,2.2e-05,2.4e-05,3.554173,False,2,19.2613
192,74,125,5.8e-05,1.5e-05,1.5e-05,3.675726,False,2,19.2592
192,75,125,0.000133,3.3e-05,3.6e-05,3.575776,False,2,19.2625
192,76,125,7.9e-05,2e-05,2e-05,3.830655,False,2,19.2599
192,77,125,0.004915,0.00123,0.001414,3.880072,False,4,18.9911
192,78,125,0.000848,0.000212,0.000233,3.825204,False,3,19.233
192,79,125,1e-05,2e-06,3e-06,4.006541,False,2,19.2594
192,80,125,0.000164,4.1e-05,4.4e-05,4.101778,False,4,18.965
192,81,125,0.00046,0.000115,0.000128,4.31062,False,2,19.2521
192,82,125,0.000112,2.8e-05,3e-05,4.294135,True,3,19.2451
192,83,125,4.4e-05,1.1e-05,1.2e-05,4.223308,False,0,19.2717
192,84,125,0.000243,6.1e-05,6.8e-05,4.250506,False,4,18.9768
192,85,125,0.000891,0.000223,0.000239,3.982222,False,4,18.9721
192,86,125,0.001609,0.000402,0.000428,3.837946,False,3,19.2343
192,87,125,0.0008,0.0002,0.000182,3.921305,False,1,19.1464
192,88,125,0.000146,3.6e-05,4e-05,3.846884,False,0,19.2657
192,89,125,3.8e-05,9e-06,1.1e-05,3.734535,False,2,19.2602
192,90,125,0.000105,2.6e-05,2.9e-05,3.835716,False,0,19.2728
192,91,125,0.000952,0.000238,0.000265,3.565633,False,3,19.2515
192,92,125,0.000113,2.8e-05,3.2e-05,3.474892,False,0,19.273
192,93,125,0.000838,0.00021,0.000235,3.559599,False,3,19.2502
192,94,125,7.9e-05,2e-05,2.2e-05,3.602806,False,5,19.2733
192,95,125,0.000129,3.2e-05,3.7e-05,3.586047,False,0,19.2733
192,96,125,0.000159,4e-05,4.6e-05,3.586643,False,0,19.2742
192,97,125,0.000156,3.9e-05,4.5e-05,3.612275,False,0,19.2742
192,98,125,0.000158,4e-05,4.4e-05,3.565846,False,5,19.2756
192,99,125,0.000118,3e-05,3.4e-05,3.372005,False,0,19.2731
192,100,125,0.004715,0.00118,0.001336,3.563065,False,4,18.9938
192,101,125,0.000628,0.000157,0.000163,3.688018,False,4,18.9703
192,102,125,0.00058,0.000145,0.00016,3.78477,False,2,19.2516
192,103,125,0.000136,3.4e-05,3.5e-05,3.811561,False,3,19.2457
192,104,125,2.8e-05,7e-06,7e-06,3.96918,False,2,19.2595
192,105,125,0.000509,0.000128,0.000142,3.913184,False,3,19.248
192,106,125,3.7e-05,9e-06,1e-05,4.022512,False,4,18.9683
192,107,125,0.002908,0.000726,0.000808,4.044577,False,1,19.1272
192,108,125,0.001163,0.000291,0.000308,3.979397,False,3,19.235
192,109,125,0.001301,0.000326,0.000308,3.914046,False,4,18.9841
192,110,125,0.000624,0.000156,0.000174,3.805944,False,2,19.2506
192,111,125,0.000105,2.6e-05,3e-05,3.939191,False,0,19.2736
192,112,125,0.000103,2.6e-05,2.9e-05,4.010638,False,0,19.273
192,113,125,0.001027,0.000257,0.00029,3.922826,False,3,19.2532
192,114,125,0.000999,0.00025,0.000278,3.928609,False,3,19.2535
192,115,125,0.000151,3.8e-05,4.3e-05,3.982321,False,5,19.2756
192,116,125,0.000862,0.000215,0.000243,3.91285,False,3,19.2511
192,117,125,9.8e-05,2.5e-05,2.8e-05,3.890865,False,0,19.2728
192,118,125,0.002293,0.000574,0.000642,3.89416,False,1,19.1572
192,119,125,1.6e-05,4e-06,4e-06,3.931591,False,0,19.2704
192,120,125,0.00012,3e-05,3.4e-05,3.891304,False,0,19.2736
192,121,125,0.000145,3.7e-05,4e-05,4.062637,False,2,19.263
192,122,125,0.000121,3.1e-05,3.4e-05,3.879526,False,2,19.2623
192,123,125,0.000167,4.2e-05,4.6e-05,3.880203,False,2,19.2635
192,124,125,0.008674,0.002173,0.002431,3.733881,False,1,19.1745
192,125,125,6.6e-05,1.6e-05,1.8e-05,3.639333,False,0,19.2725
192,126,125,0.002278,0.00057,0.000622,3.727606,False,1,19.1629
192,127,125,1.9e-05,5e-06,5e-06,3.815294,False,2,19.2581
192,128,125,0.000189,4.7e-05,5.4e-05,3.621656,False,0,19.275
192,129,125,5.9e-05,1.5e-05,1.6e-05,3.829694,False,2,19.26
192,130,125,0.000109,2.7e-05,3e-05,3.723886,False,2,19.2619
192,131,125,0.000167,4.2e-05,4.8e-05,3.840282,False,5,19.2756
192,132,125,0.001112,0.000278,0.000306,3.86814,False,3,19.252
192,133,125,0.000127,3.2e-05,3.6e-05,3.7613,False,5,19.2748
192,134,125,0.000221,5.5e-05,6.3e-05,3.692809,False,5,19.2768
192,135,125,0.009215,0.00231,0.00252,3.726756,False,4,19.0128
192,136,125,0.001759,0.00044,0.000455,3.740857,False,1,19.1407
192,137,125,0.000224,5.6e-05,5.3e-05,3.775936,False,0,19.2701
192,138,125,0.001566,0.000392,0.000382,3.551298,False,4,18.9872
192,139,125,0.001426,0.000356,0.000371,3.680274,False,3,19.2369
192,140,125,0.004433,0.001111,0.001056,3.688276,False,4,18.9987
192,141,125,0.002693,0.000673,0.000722,3.751875,False,1,19.1376
192,142,125,0.001914,0.000479,0.000455,3.697416,False,1,19.1452
192,143,125,0.000991,0.000248,0.000254,3.818065,False,4,18.9787
192,144,125,0.002395,0.000598,0.000622,3.842352,False,1,19.1398
192,145,125,0.004243,0.001064,0.001007,3.884259,False,4,18.9975
192,146,125,0.000536,0.000134,0.000144,3.882467,False,0,19.2639
192,147,125,0.007076,0.001775,0.001713,3.912876,False,4,19.0075
192,148,125,0.002886,0.000721,0.000786,3.924754,False,1,19.1347
192,149,125,0.000241,6e-05,6e-05,3.844618,False,0,19.2674
192,150,124,0.000414,0.000103,0.000109,3.721472,False,3,19.2502
192,151,123,0.004011,0.001005,0.000999,3.520053,False,4,18.9985
192,152,122,0.000381,9.5e-05,0.000102,3.758454,False,2,19.2559
192,153,121,0.002389,0.000598,0.000572,3.554654,False,1,19.1634
192,154,120,0.000113,2.8e-05,2.8e-05,3.825162,False,2,19.2613
192,155,119,0.000255,6.4e-05,7.2e-05,3.840964,False,0,19.2762
192,156,118,0.00135,0.000338,0.000374,3.769175,False,3,19.2563
192,157,117,0.000227,5.7e-05,6.3e-05,3.929299,False,2,19.2648
192,158,116,0.000235,5.9e-05,6.6e-05,3.879632,False,5,19.2771
192,159,115,0.001681,0.000421,0.00047,3.598341,False,3,19.2575
192,160,114,0.00026,6.5e-05,7.4e-05,3.748891,False,5,19.2776
192,161,113,0.006574,0.001647,0.001802,3.723248,False,1,19.1747
192,162,112,8.2e-05,2e-05,2.2e-05,3.684284,False,0,19.2731
192,163,111,0.00028,7e-05,7.8e-05,3.86913,False,2,19.2659
192,164,110,0.000358,9e-05,9.9e-05,4.074227,False,2,19.2669
192,165,109,0.000392,9.8e-05,0.000111,4.083538,False,0,19.2779
192,166,108,0.00195,0.000488,0.000539,4.115258,False,3,19.2593
192,167,107,0.000345,8.6e-05,9.9e-05,4.065298,False,0,19.2771
192,168,106,0.000227,5.7e-05,6.5e-05,4.13623,False,0,19.2755
192,169,105,0.010589,0.002654,0.002968,4.067671,False,1,19.1819
192,170,104,0.000163,4.1e-05,4.5e-05,3.721474,False,5,19.2764
192,171,103,0.001284,0.000321,0.000353,3.54622,False,3,19.2564
192,172,102,0.003631,0.00091,0.000939,3.435928,False,1,19.1694
192,173,101,0.006499,0.00163,0.001639,3.610405,False,4,19.0062
192,174,100,0.002508,0.000627,0.000606,3.654882,False,1,19.1496
192,175,99,0.000244,6.1e-05,6e-05,3.694608,False,2,19.2608
192,176,98,0.010153,0.002548,0.002536,3.541772,False,4,19.0168
192,177,97,0.006424,0.00161,0.001621,3.718848,False,4,19.0053
192,178,96,0.000501,0.000125,0.000123,3.410262,False,0,19.2674
192,179,95,0.000282,7.1e-05,7.8e-05,3.325204,False,0,19.2767
192,180,94,0.001113,0.000279,0.000306,3.443837,False,3,19.2549
192,181,93,0.001885,0.000472,0.000479,3.432661,False,1,19.1619
192,182,92,0.00011,2.8e-05,2.7e-05,3.476242,False,5,19.2741
192,183,91,0.001003,0.000251,0.000269,3.449695,False,3,19.2552
192,184,90,0.000377,9.4e-05,0.000106,3.421556,False,0,19.2779
192,185,89,0.005765,0.001444,0.001553,3.385269,False,1,19.1755
192,186,88,0.000173,4.3e-05,4.4e-05,3.45177,False,0,19.2745
192,187,87,0.004174,0.001045,0.001091,3.361459,False,1,19.1715
192,188,86,0.002038,0.00051,0.000455,3.330984,False,1,19.1558
192,189,85,0.000182,4.6e-05,4.2e-05,3.346424,False,0,19.2707
192,190,84,0.003524,0.000883,0.000877,3.302246,False,1,19.1693
192,191,83,0.00012,3e-05,3e-05,3.451364,False,2,19.2619
192,192,82,0.000374,9.3e-05,0.000104,3.424044,False,5,19.2796
192,193,81,0.000518,0.00013,0.000146,3.398474,False,0,19.2793
192,194,80,0.000473,0.000118,0.000133,3.378838,False,5,19.2805
192,195,79,0.002598,0.00065,0.000712,3.352322,False,3,19.2633
192,196,78,0.000332,8.3e-05,9.2e-05,3.412457,False,2,19.2664
192,197,77,0.022014,0.00553,0.005795,3.438298,False,4,19.0408
192,198,76,0.000167,4.2e-05,4.1e-05,3.50849,False,0,19.2699
192,199,75,0.005191,0.001301,0.001288,3.439325,False,1,19.1753
192,200,74,0.000142,3.6e-05,3.4e-05,3.551731,False,2,19.2624
192,201,73,0.000407,0.000102,0.000115,3.30592,False,0,19.2781
192,202,72,0.000366,9.2e-05,0.000102,3.365751,False,5,19.2793
192,203,71,0.026048,0.006548,0.006832,3.218109,False,4,19.0475
193,52,125,0.000175,4.4e-05,4.5e-05,3.938819,False,2,19.2524
193,53,125,0.000163,4.1e-05,3.8e-05,3.908313,False,0,19.2655
193,54,125,0.008653,0.002155,0.002089,3.715287,False,4,18.9304
193,55,125,0.00105,0.000262,0.000302,3.886004,False,0,19.2551
193,56,125,0.000106,2.7e-05,2.6e-05,3.812249,False,0,19.2653
193,57,125,8.6e-05,2.1e-05,2e-05,3.757997,False,5,19.2681
193,58,125,0.00382,0.000953,0.00088,3.775226,False,1,19.1154
193,59,125,0.020948,0.00521,0.005382,3.862346,False,4,18.9002
193,60,125,0.001326,0.000331,0.000378,3.85851,False,5,19.2559
193,61,125,0.000133,3.3e-05,3.4e-05,3.866199,False,0,19.2643
193,62,125,4.8e-05,1.2e-05,1.2e-05,3.865999,False,0,19.2678
193,63,125,0.000109,2.7e-05,2.7e-05,4.085856,False,2,19.2544
193,64,125,7.3e-05,1.8e-05,1.8e-05,4.052558,False,5,19.2695
193,65,125,0.008334,0.002076,0.002015,4.087536,False,4,18.9307
193,66,125,0.01221,0.003043,0.003279,4.019296,False,1,19.0917
193,67,125,0.009803,0.002444,0.002695,3.690189,False,1,19.0973
193,68,125,0.003606,0.0009,0.000999,3.55215,False,3,19.2167
193,69,125,0.000166,4.2e-05,4.6e-05,3.660681,False,5,19.2642
193,70,125,0.009315,0.00232,0.002374,3.435452,False,4,18.9234
193,71,125,0.012087,0.003014,0.003287,3.591468,False,1,19.0928
193,72,125,0.000473,0.000118,0.000134,3.538482,False,0,19.2612
193,73,125,0.011926,0.00297,0.003017,3.35648,False,4,18.9184
193,74,125,0.016403,0.004082,0.00419,3.570248,False,4,18.9103
193,75,125,0.012175,0.003032,0.003212,3.54044,False,4,18.9182
193,76,125,0.004823,0.001204,0.001347,3.471569,False,3,19.2135
193,77,125,0.000136,3.4e-05,3.9e-05,3.2415,False,0,19.2637
193,78,125,0.000115,2.8e-05,2.8e-05,3.371654,False,0,19.2655
193,79,125,0.004787,0.001193,0.001176,3.188889,False,4,18.9376
193,80,125,0.000907,0.000227,0.000261,3.356206,False,0,19.2567
193,81,125,0.005596,0.001396,0.001462,3.405886,False,4,18.9336
193,82,125,0.001228,0.000306,0.000355,3.477278,False,0,19.2548
193,83,125,0.004139,0.001033,0.001071,3.517795,False,4,18.9397
193,84,125,0.003803,0.000949,0.001061,3.48231,False,3,19.217
193,85,125,7.9e-05,1.9e-05,2.2e-05,3.57799,False,2,19.2538
193,86,125,0.009741,0.002427,0.002509,3.610555,False,4,18.9223
193,87,125,0.000993,0.000248,0.000287,3.338456,False,0,19.2566
193,88,125,0.000126,3.2e-05,3.3e-05,3.429725,False,3,19.2348
193,89,125,5.3e-05,1.3e-05,1.3e-05,3.160417,False,0,19.2664
193,90,125,5.9e-05,1.5e-05,1.4e-05,3.290255,False,5,19.2697
193,91,125,4.9e-05,1.2e-05,1.3e-05,3.261191,False,0,19.2695
193,92,125,6.9e-05,1.7e-05,1.6e-05,3.239519,False,0,19.2677
193,93,125,5.2e-05,1.3e-05,1.4e-05,3.277373,False,0,19.2702
193,94,125,0.00064,0.00016,0.00016,3.27739,False,3,19.241
193,95,125,6.3e-05,1.5e-05,1.6e-05,3.290858,False,5,19.2705
193,96,125,5.8e-05,1.4e-05,1.4e-05,3.019246,False,0,19.268
193,97,125,0.002452,0.000612,0.000582,3.20904,False,4,18.9536
193,98,125,0.000655,0.000164,0.000185,3.416382,False,2,19.2469
193,99,125,3.1e-05,8e-06,7e-06,3.407022,False,5,19.2695
193,100,125,5.4e-05,1.4e-05,1.3e-05,3.3747,False,0,19.2679
193,101,125,0.006118,0.001525,0.001507,3.23785,False,4,18.9341
193,102,125,0.000709,0.000177,0.000202,3.410832,False,0,19.2586
193,103,125,4e-05,1e-05,1e-05,3.346684,False,0,19.267
193,104,125,5.1e-05,1.3e-05,1.3e-05,3.348173,False,5,19.2705
193,105,125,0.000781,0.000195,0.000192,3.325646,False,1,19.1386
193,106,125,5.2e-05,1.3e-05,1.5e-05,3.306293,False,0,19.2657
193,107,125,3.6e-05,9e-06,9e-06,3.422509,False,2,19.257
193,108,125,0.000871,0.000218,0.000192,3.414919,False,1,19.131
193,109,125,0.000106,2.6e-05,2.9e-05,3.569758,False,2,19.2534
193,110,125,3.8e-05,9e-06,9e-06,3.607381,False,0,19.2687
193,111,125,0.000446,0.000112,0.000124,3.515441,False,3,19.2459
193,112,125,3.7e-05,9e-06,1e-05,3.24622,False,0,19.2696
193,113,125,5.3e-05,1.3e-05,1.3e-05,3.407878,False,0,19.269
193,114,125,0.002041,0.00051,0.000539,3.359069,False,1,19.1445
193,115,125,0.004186,0.001045,0.001127,3.31558,False,1,19.1126
193,116,125,0.000394,9.9e-05,0.00011,3.306502,False,5,19.2626
193,117,125,0.00149,0.000372,0.000403,3.328005,False,1,19.1232
193,118,125,0.008074,0.002014,0.002211,3.375694,False,1,19.1016
193,119,125,0.007566,0.001887,0.001996,3.389549,False,4,18.9285
193,120,125,0.010715,0.002672,0.002952,3.35315,False,1,19.0977
193,121,125,0.000452,0.000113,0.000127,3.418886,False,0,19.2619
193,122,125,2.2e-05,5e-06,5e-06,3.343124,False,0,19.2677
193,123,125,0.00073,0.000182,0.000176,3.282501,False,1,19.1288
193,124,125,0.005301,0.001323,0.001463,3.227455,False,1,19.1096
193,125,125,0.010751,0.002681,0.002944,3.208118,False,1,19.0948
193,126,125,0.000685,0.000171,0.000193,3.263319,False,5,19.2602
193,127,125,0.005136,0.001282,0.001372,3.233446,False,1,19.107
193,128,125,0.014498,0.00361,0.003741,3.210124,False,4,18.9134
193,129,125,0.008445,0.002107,0.002342,3.214006,False,1,19.1039
193,130,125,0.000532,0.000133,0.000152,3.148395,False,0,19.2604
193,131,125,0.005262,0.001312,0.001348,3.212476,False,4,18.936
193,132,125,0.000994,0.000248,0.000281,3.105332,False,5,19.2585
193,133,125,3.8e-05,1e-05,1e-05,3.193868,False,2,19.2553
193,134,125,9.8e-05,2.4e-05,2.3e-05,2.97434,False,5,19.2678
193,135,125,5.7e-05,1.4e-05,1.3e-05,3.092822,False,0,19.2689
193,136,125,8.2e-05,2.1e-05,1.9e-05,3.253222,False,2,19.2556
193,137,125,5.2e-05,1.3e-05,1.4e-05,3.351675,False,2,19.2585
193,138,125,5.6e-05,1.4e-05,1.4e-05,3.57066,False,2,19.2572
193,139,125,6e-05,1.5e-05,1.4e-05,3.692616,False,2,19.2573
193,140,125,0.000111,2.8e-05,2.6e-05,3.86836,False,2,19.2546
193,141,125,0.00068,0.00017,0.000173,3.818722,False,3,19.2403
193,142,125,0.012012,0.00299,0.002933,3.855372,False,4,18.9211
193,143,125,0.00091,0.000227,0.000252,3.952157,False,2,19.2447
193,144,125,2.3e-05,5e-06,5e-06,4.028512,False,0,19.2688
193,145,125,4.6e-05,1.1e-05,1.1e-05,4.056128,False,0,19.2692
193,146,125,0.000471,0.000118,0.000126,3.900489,False,3,19.2429
193,147,125,0.002153,0.000537,0.000535,3.708611,False,4,18.9487
193,148,125,0.008148,0.002033,0.002241,3.860936,False,1,19.1041
193,149,125,0.00041,0.000102,0.000113,3.862572,False,5,19.2643
193,150,125,1.6e-05,4e-06,4e-06,3.79855,False,0,19.2681
193,151,125,0.000267,6.7e-05,6.5e-05,3.783032,False,3,19.2385
193,152,125,4.7e-05,1.2e-05,1.1e-05,3.780281,False,0,19.2673
193,153,125,0.007522,0.001875,0.001871,3.803718,False,4,18.9295
193,154,125,0.00081,0.000202,0.000229,3.760595,False,5,19.2598
193,155,125,9e-06,2e-06,2e-06,3.92602,False,2,19.2579
193,156,125,4.6e-05,1.2e-05,1.2e-05,3.646384,False,0,19.2698
193,157,125,7.3e-05,1.8e-05,2e-05,3.706356,False,5,19.2724
193,158,125,0.002127,0.000532,0.000545,3.497859,False,1,19.1402
193,159,125,6.5e-05,1.6e-05,1.6e-05,3.807802,False,2,19.2542
193,160,125,6.5e-05,1.6e-05,1.5e-05,3.906346,False,2,19.2556
193,161,125,0.000544,0.000136,0.000135,3.94483,False,3,19.2388
193,162,125,5.8e-05,1.4e-05,1.3e-05,3.935981,False,0,19.2677
193,163,125,0.000115,2.9e-05,2.8e-05,4.010821,False,2,19.254
193,164,125,0.000108,2.7e-05,2.4e-05,4.036597,False,0,19.2672
193,165,125,0.001238,0.000309,0.000297,4.137178,False,4,18.963
193,166,125,0.009508,0.002369,0.002491,4.164586,False,4,18.9254
193,167,125,0.004592,0.001147,0.001288,4.162508,False,1,19.1192
193,168,125,0.001396,0.000349,0.000392,4.210439,False,4,18.9535
193,169,125,0.001003,0.000251,0.000283,4.163216,False,5,19.2594
193,170,125,6e-06,1e-06,2e-06,4.371596,True,2,19.2584
193,171,125,5.2e-05,1.3e-05,1.2e-05,4.36259,True,0,19.2685
193,172,125,8.8e-05,2.2e-05,2.4e-05,4.27289,True,5,19.2731
193,173,125,0.000565,0.000141,0.000153,4.244288,True,3,19.2449
193,174,125,0.001845,0.00046,0.000448,4.31208,True,4,18.9525
193,175,125,0.000546,0.000137,0.000152,4.33857,True,5,19.2629
193,176,125,7e-05,1.8e-05,1.7e-05,4.272977,True,3,19.2442
193,177,125,1.5e-05,4e-06,4e-06,4.27861,True,0,19.2685
193,178,125,7.5e-05,1.9e-05,2.2e-05,4.261795,True,0,19.272
193,179,125,0.001154,0.000289,0.000319,4.308657,True,1,19.1497
193,180,125,0.000426,0.000107,0.000118,4.188143,False,3,19.2327
193,181,125,5e-06,1e-06,1e-06,4.169083,False,0,19.2685
193,182,125,0.000796,0.000199,0.000207,3.986329,False,4,18.9567
193,183,125,0.003815,0.000952,0.000995,4.194717,False,4,18.9441
193,184,125,0.001567,0.000392,0.000425,4.231292,False,4,18.9568
193,185,125,0.003032,0.000757,0.000847,3.867207,False,3,19.2229
193,186,125,2e-05,5e-06,5e-06,3.703597,False,5,19.2693
193,187,125,3.5e-05,8e-06,9e-06,3.540566,False,5,19.2713
193,188,125,0.000539,0.000135,0.000138,3.394826,False,1,19.1385
193,189,125,0.000121,3e-05,3.2e-05,3.436565,False,2,19.253
193,190,125,6.7e-05,1.7e-05,1.7e-05,3.521358,False,3,19.24
193,191,125,2.1e-05,5e-06,6e-06,3.63547,False,2,19.2588
193,192,125,0.000191,4.8e-05,5e-05,3.445228,False,4,18.9647
193,193,125,0.000438,0.000109,0.000122,3.62757,False,0,19.2629
193,194,125,0.000249,6.2e-05,6.1e-05,3.601222,False,1,19.1405
193,195,125,0.000195,4.9e-05,5.2e-05,3.68861,False,2,19.2529
193,196,125,3.4e-05,8e-06,8e-06,3.67344,False,5,19.2704
193,197,125,0.000325,8.1e-05,8.9e-05,3.607513,False,3,19.2435
193,198,125,4.4e-05,1.1e-05,1.1e-05,3.642468,False,5,19.2705
193,199,125,0.000385,9.6e-05,0.000107,3.631698,False,3,19.2433
193,200,125,0.003795,0.000947,0.000965,3.638919,False,4,18.9427
193,201,125,0.006953,0.001735,0.001952,3.696832,False,1,19.1077
193,202,125,0.000443,0.000111,0.000123,3.593662,False,5,19.2637
193,203,125,1.6e-05,4e-06,4e-06,3.54319,False,5,19.2703
193,204,125,0.00085,0.000212,0.000206,3.30097,False,1,19.1275
193,205,125,0.00014,3.5e-05,3.9e-05,3.480593,False,0,19.2642
193,206,125,3.4e-05,9e-06,8e-06,3.407046,False,3,19.2388
193,207,125,0.000759,0.00019,0.0002,3.395365,False,4,18.9583
193,208,125,0.002779,0.000694,0.00077,3.11482,False,3,19.2242
193,209,125,0.001266,0.000316,0.00035,3.006441,False,1,19.1319
193,210,125,0.000266,6.6e-05,7.2e-05,3.118596,False,5,19.2655
193,211,125,5.1e-05,1.3e-05,1.3e-05,3.115479,False,3,19.2371
193,212,125,1e-05,3e-06,3e-06,2.847901,False,0,19.2691
193,213,125,0.000223,5.6e-05,5e-05,2.999883,False,1,19.1363
193,214,125,0.000671,0.000168,0.000181,2.87551,False,3,19.2331
193,215,125,0.000208,5.2e-05,5.8e-05,2.787042,False,3,19.234
193,216,125,4.6e-05,1.1e-05,1.2e-05,2.711686,False,3,19.239
193,217,125,6.1e-05,1.5e-05,1.8e-05,2.717822,False,0,19.2719
193,218,125,0.00039,9.7e-05,0.000109,2.650094,False,3,19.2478
193,219,125,5.3e-05,1.3e-05,1.5e-05,2.395661,False,5,19.2726
193,220,125,7.9e-05,1.9e-05,2.2e-05,2.576321,False,0,19.2717
